   2.2312581609852049e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.4372614222531629e+03	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.2678283828432206e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	
   2.9699625670502055e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	
   4.8559036113180663e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.0846499670458806e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	
   9.8629221907253098e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.2862922190725310e+06	  -2.4335793219391174e+11	   8.3640000000000000e+08	
   1.5861144370771085e+06	  -1.2458090322849570e+12	   3.9012000000000000e+09	
   1.8848757307764916e+06	  -3.1650504777123477e+12	   8.7756000000000000e+09	
   2.1736480105698882e+06	  -3.8010895336075024e+12	   9.4496000000000000e+09	
   2.4736480105698886e+06	  -5.8189335463935303e+12	   1.3567600000000000e+10	
   2.7736480105698886e+06	  -9.0988324678308477e+12	   1.9921880000000000e+10	
   3.0736480105698886e+06	  -1.0749918969210691e+13	   2.2547640000000000e+10	
   3.3736480105698886e+06	  -1.2945948588447488e+13	   2.6185860000000000e+10	
   3.6736480105698886e+06	  -1.5467128622249328e+13	   3.0002150000000000e+10	
   3.9736480105698886e+06	  -1.6826737425990412e+13	   3.1053320000000000e+10	
   4.2736480105698882e+06	  -1.8057606247790348e+13	   3.2267930000000000e+10	
   4.5736480105698882e+06	  -1.9818375393453332e+13	   3.4179770000000000e+10	
   4.8349770455278875e+06	  -1.9747022523807805e+13	   3.1922220000000000e+10	
   4.9340877858889280e+06	  -1.7147885883366277e+13	   2.5736249800000000e+10	
   5.0241307669697152e+06	  -2.4049559480414348e+13	   3.3678381400000000e+10	
   5.0669256676977417e+06	  -3.3784209707120203e+13	   4.1127235000000000e+10	
   5.1069901025879309e+06	  -4.4189784270547055e+13	   4.9760705000000000e+10	
   5.1475447493978757e+06	  -4.9954082297882266e+13	   5.5436680100000000e+10	
   5.1896607272171993e+06	  -5.4098286722025320e+13	   5.8403339400000000e+10	
   5.2349286534549901e+06	  -5.8513956116285531e+13	   6.2820370000000000e+10	
   5.2845924774892675e+06	  -6.3375080712007406e+13	   6.8729365000000000e+10	
   5.3409296944432817e+06	  -6.3294783559747875e+13	   6.7709995000000000e+10	
   5.4093941985653844e+06	  -6.7215173740900539e+13	   7.2927265000000000e+10	
   5.4961513135278160e+06	  -6.9449054998744312e+13	   7.4563815000000000e+10	
   5.6049164049031390e+06	  -7.2211728089738422e+13	   7.8021050000000000e+10	
   5.7397204977859873e+06	  -7.5947917932940406e+13	   8.2074520000000000e+10	
   5.9038851827461710e+06	  -7.6456559064190656e+13	   8.2157960000000000e+10	
   6.1015758865181142e+06	  -7.7971938449082344e+13	   8.3914280000000000e+10	
   6.3323752348995274e+06	  -8.0332800237964219e+13	   8.7492980000000000e+10	
   6.5781492220761739e+06	  -8.1605787563386641e+13	   8.9332795000000000e+10	
   6.8184729816481723e+06	  -8.3081597941820766e+13	   9.1220880000000000e+10	
   7.0679803237611633e+06	  -8.3482697077401250e+13	   9.3095580000000000e+10	
   7.3509642481579361e+06	  -7.9538854602546828e+13	   9.3704430000000000e+10	
   7.6509642481579361e+06	  -7.7034331284108438e+13	   9.9516415000000000e+10	
   7.9509642481579361e+06	  -6.9380727716973680e+13	   9.9867165000000000e+10	
   8.2509642481579361e+06	  -6.4152174871461172e+13	   1.0403818500000000e+11	
   8.5509642481579352e+06	  -5.8721330564567266e+13	   1.0660950000000000e+11	
   8.8509642481579352e+06	  -5.7246916306142766e+13	   1.1316343000000000e+11	
   9.1509642481579352e+06	  -5.5340655950753664e+13	   1.1463156500000000e+11	
   9.4509642481579352e+06	  -5.4457737462773508e+13	   1.1638503500000000e+11	
   9.7509642481579352e+06	  -5.5779661501221703e+13	   1.2205473500000000e+11	
