   2.2312581609852049e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.4372614222531629e+03	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.2678283828432206e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   2.9699625670502055e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   4.8559036113180663e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.0846499670458806e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   9.8629221907253098e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.2862922190725310e+06	   1.9400000000000000e+06	   8.9000000000000000e+05	   1.0339118369277336e+12	   8.6516012945367432e+11	   7.4327468226341589e+11	   6.3760139418295105e+11	   5.7050078113984216e+11	
   1.5861144370771085e+06	   1.8904000000000000e+06	   9.0960000000000000e+05	   1.0384727067612003e+12	   8.9801250731699854e+11	   8.0463404154252283e+11	   7.0392866851768115e+11	   6.1942359582232739e+11	
   1.8848757307764916e+06	   1.9000000000000000e+06	   8.7000000000000000e+05	   1.3819334960306108e+12	   1.1842023251820142e+12	   1.0159177154317672e+12	   8.9727245895746118e+11	   7.9658052301204614e+11	
   2.1736480105698882e+06	   1.8664000000000000e+06	   8.8360000000000000e+05	   1.5799692005558926e+12	   1.3991386719694385e+12	   1.2982458252850303e+12	   1.2216335736496995e+12	   1.1557074769750503e+12	
   2.4736480105698886e+06	   1.8400000000000000e+06	   8.8000000000000000e+05	   2.9222991588153604e+12	   2.5488085443242222e+12	   2.3015807211967935e+12	   2.1113875034601526e+12	   1.9490589329733381e+12	
   2.7736480105698886e+06	   1.8060000000000000e+06	   8.8400000000000000e+05	   2.7316390640998281e+12	   2.3918928761299619e+12	   2.1253838437069077e+12	   1.9259645209969338e+12	   1.7557021692278596e+12	
   3.0736480105698886e+06	   1.7280000000000000e+06	   9.3200000000000000e+05	   2.8622737222252949e+12	   2.9330565765499150e+12	   3.5024036442811680e+12	   4.4337839267807686e+12	   6.6817153898436992e+12	
   3.3736480105698886e+06	   1.6980000000000000e+06	   9.3200000000000000e+05	   3.5142753471734053e+12	   3.3625758177689839e+12	   3.1423845295735859e+12	   3.0250695243718740e+12	   2.6954889393771333e+12	
   3.6736480105698886e+06	   1.6600000000000000e+06	   9.4000000000000000e+05	   4.9824312787131699e+12	   4.3091506038459077e+12	   2.9559588694345142e+12	   2.6866770243494995e+12	   2.3941665565290220e+12	
   3.9736480105698886e+06	   1.6300000000000000e+06	   9.4000000000000000e+05	   4.7390178598602070e+13	   1.4630487348708873e+13	   5.7675845950339033e+12	   3.9599685817824961e+12	   3.0345278551892119e+12	
   4.2736480105698882e+06	   1.5940000000000000e+06	   9.4600000000000000e+05	   4.7242947357304111e+12	   4.2284808517397231e+12	   3.8262290733314341e+12	   3.2623087562263042e+12	   3.2069969760736465e+12	
   4.5736480105698882e+06	   1.5620000000000000e+06	   9.4800000000000000e+05	   5.5549419492144541e+12	   5.0331413154723105e+12	   4.4503395404628613e+12	   3.5307832005831978e+12	   3.1017208648926270e+12	
