   1.8418278316035864e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.9174737367958678e+03	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0152653188983696e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   2.9094355152154499e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.0952793439922569e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.6278293501438282e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0586858573181788e+06	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.3586858573181788e+06	   1.9300000000000000e+06	   9.0000000000000000e+05	   4.4816995008809975e+10	   3.9438830407690536e+10	   2.7149485587823925e+10	   1.7156593907390409e+10	   1.8127589436635563e+10	
   1.6583977726313625e+06	   1.9100000000000000e+06	   8.9000000000000000e+05	   6.1513020153270493e+10	   5.6392880195307137e+10	   3.8218405442201485e+10	   2.4495732368841480e+10	   2.0160540724750412e+10	
   1.9524419026039578e+06	   1.8816000000000000e+06	   8.8840000000000000e+05	   8.3422104766322830e+10	   7.8754996024590576e+10	   7.3456237581520569e+10	   6.8098290137118835e+10	   6.2984763784505707e+10	
   2.2487571219281065e+06	   1.8544000000000000e+06	   8.8560000000000000e+05	   9.9964320612773895e+10	   9.4958485508878403e+10	   8.9836794466135498e+10	   8.4340044002379410e+10	   7.9196153984159607e+10	
   2.5487571219281065e+06	   1.8200000000000000e+06	   8.9000000000000000e+05	   4.0005757554399872e+10	   1.6928131087779835e+10	   2.5990979003626026e+10	   9.5393262716557541e+10	   9.7009432381974716e+10	
   2.8487571219281065e+06	   1.7460000000000000e+06	   9.3400000000000000e+05	   1.3453328062223157e+11	   1.2892709144049510e+11	   1.2348590546743570e+11	   1.1815305420428246e+11	   5.9473792917142906e+09	
   3.1487571219281065e+06	   1.7220000000000000e+06	   9.2800000000000000e+05	   1.4908158527041479e+11	   1.4315256240035306e+11	   1.3727408791246822e+11	   6.8098356024193935e+09	   2.4149640495836287e+09	
   3.4487571219281065e+06	   1.6840000000000000e+06	   9.3600000000000000e+05	   1.6547215594422495e+11	   1.5929411146501859e+11	   1.5342734589033545e+11	   1.6704809948031092e+09	   9.1178315521466625e+08	
   3.7475507767331973e+06	   1.6500000000000000e+06	   9.4000000000000000e+05	   1.3088600848816440e+11	   1.3491764592839723e+11	   1.4094513926668863e+11	   9.7504036937540131e+10	   1.6889564719274599e+10	
   4.0386293124570502e+06	   1.6140000000000000e+06	   9.4600000000000000e+05	   1.2584175032748624e+11	   1.2561219578134140e+11	   1.2618267870958415e+11	   1.2742719970240369e+11	   3.3741175569406235e+10	
