   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.3842000517366263e+06	   1.9300000000000000e+06	   9.0000000000000000e+05	   4.1869631953787476e+10	   3.6345291729972221e+10	   3.0527034399077042e+10	   2.2195061795372971e+10	   1.6928455010799982e+10	
   1.6835247792046459e+06	   1.9100000000000000e+06	   8.9000000000000000e+05	   6.1415548786830154e+10	   5.6392223292360176e+10	   4.6343555547296036e+10	   2.7012806915223892e+10	   3.9141393121637421e+10	
   1.9792845753433635e+06	   1.8816000000000000e+06	   8.8840000000000000e+05	   8.3134250483299622e+10	   7.8237229257786667e+10	   7.2854987279202026e+10	   6.7482142877008339e+10	   6.1950848399464722e+10	
   2.2775882204686496e+06	   1.8544000000000000e+06	   8.8560000000000000e+05	   9.8536464029651917e+10	   9.3596975717115082e+10	   8.8333833189535721e+10	   8.3182846271059341e+10	   7.7845429098485962e+10	
   2.5775882204686496e+06	   1.8180000000000000e+06	   8.9200000000000000e+05	   3.5204162173934685e+10	   2.8324416731373619e+10	   1.5537227733335426e+10	   2.0743933360953514e+10	   9.6332590097963379e+10	
   2.8775882204686496e+06	   1.7440000000000000e+06	   9.3600000000000000e+05	   1.3357305247578300e+11	   1.2820131284050375e+11	   1.2282332681074773e+11	   1.1748501315209135e+11	   5.7725508658227539e+09	
   3.1775882204686496e+06	   1.7200000000000000e+06	   9.3000000000000000e+05	   1.4865144609513495e+11	   1.4327958036171313e+11	   1.3769075688719028e+11	   7.4638779408057785e+10	   8.7508568321372471e+09	
   3.4775882204686496e+06	   1.6800000000000000e+06	   9.4000000000000000e+05	   1.6177634281649084e+11	   1.5580230348783249e+11	   1.4955155471303064e+11	   7.0645573517901206e+08	   2.9358661519000812e+09	
   3.7775882204686496e+06	   1.6480000000000000e+06	   9.4200000000000000e+05	   1.3293712220022997e+11	   1.3611586762917378e+11	   1.4153353189418317e+11	   1.4877589621568390e+11	   7.6551245107540207e+09	
   4.0775882204686496e+06	   1.6100000000000000e+06	   9.5000000000000000e+05	   1.3591230576135164e+11	   1.3479675159191042e+11	   1.3492728273797948e+11	   3.7243511989511154e+10	   2.6736058113165512e+10	
   4.3775882204686496e+06	   1.5800000000000000e+06	   9.5000000000000000e+05	   1.3509638570365775e+11	   1.3289219667860866e+11	   1.3193637926197574e+11	   1.3213044599462236e+11	   9.6515552221430542e+10	
   4.6775882204686487e+06	   1.5480000000000000e+06	   9.5200000000000000e+05	   1.3038677677488000e+11	   1.2948423841189400e+11	   1.2810546492834412e+11	   1.2747773724518947e+11	   1.2716099292139513e+11	
   4.8201794965529917e+06	   1.5192800000000000e+06	   9.6072000000000000e+05	   8.7032646272991455e+10	   8.7589446066446808e+10	   8.8181682778368225e+10	   8.8918744120916840e+10	   6.6232517527714249e+10	
   4.9256155679608807e+06	   1.4960000000000000e+06	   9.7400000000000000e+05	   9.0286917253622742e+10	   9.1445889969699677e+10	   9.2210982284698578e+10	   3.7630430747703896e+10	   9.3274889751068161e+10	
   5.0239276700469339e+06	   1.4675000000000000e+06	   9.8250000000000000e+05	   1.4137207700386176e+11	   1.4041403175407462e+11	   1.3928979594799728e+11	   1.3751464905870236e+11	   1.9039699368580868e+10	
   5.0717121163257863e+06	   1.4300000000000000e+06	   9.8000000000000000e+05	   1.4849944969993808e+11	   1.4318697461329465e+11	   1.3807395707496811e+11	   1.4570921591415270e+10	   1.0171318473410529e+11	
   5.1166505040278239e+06	   1.3955000000000000e+06	   9.7450000000000000e+05	   1.8569687828823264e+11	   1.8033056301479999e+11	   1.6963114965535989e+11	   1.5653118948885284e+11	   1.4794130412129428e+11	
   5.1618280417102734e+06	   1.3640000000000000e+06	   9.7600000000000000e+05	   1.3471922313977229e+11	   1.3195361331575171e+11	   1.2960793279315500e+11	   1.2691202126778842e+11	   1.2473013469770694e+11	
   5.2096511422920153e+06	   1.3355000000000000e+06	   9.7450000000000000e+05	   1.0188442111816426e+11	   1.0219679623063896e+11	   1.0278572525153603e+11	   4.0952140204243919e+10	   1.4271008123723877e+10	
