   1.9913691964928613e-02	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   5.9203624256818448e+03	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   6.5950131156386546e+04	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   2.4107888773611584e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   4.4708746868208982e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   7.0609468795333349e+05	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0059389298179119e+06	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.3059389298179119e+06	   1.9400000000000000e+06	   1.8900000000000000e+06	   4.7348048366561073e+10	   4.2174980068695618e+10	   3.6742566965585075e+10	   3.0862980946821728e+10	   1.5646979557951763e+10	
   1.6059389298179119e+06	   1.9100000000000000e+06	   1.8900000000000000e+06	   6.5217593623122208e+10	   6.0332816434006958e+10	   4.9943963308042686e+10	   2.9393054597586132e+10	   1.6175458231799042e+10	
   1.9058034405543890e+06	   1.9100000000000000e+06	   1.8600000000000000e+06	   8.8419354839477951e+10	   8.3197133615084274e+10	   7.8311024143917084e+10	   7.2802221439122467e+10	   6.7639782495083984e+10	
   2.2040815024284529e+06	   1.8600000000000000e+06	   1.8800000000000000e+06	   1.0573396079603409e+11	   1.0029112980283113e+11	   9.5516404620214508e+10	   8.9850369478304901e+10	   8.4845063113382950e+10	
   2.5040815024284529e+06	   1.8280000000000000e+06	   1.8820000000000000e+06	   2.1054611951319050e+10	   2.2966321125624756e+10	   1.6699299264909330e+10	   1.0880415787335139e+11	   1.0368587554705124e+11	
   2.8040815024284529e+06	   1.7500000000000000e+06	   1.9300000000000000e+06	   1.3836427201687546e+11	   1.3278255065174028e+11	   1.2728576670252202e+11	   8.7039035165313873e+09	   3.9048389625375357e+09	
   3.1040815024284529e+06	   1.7280000000000000e+06	   1.9220000000000000e+06	   1.5293493227067453e+11	   1.4647641912514841e+11	   1.4066635688260794e+11	   1.2616613196418753e+10	   4.7206854375881901e+09	
   3.4040815024284529e+06	   1.6940000000000000e+06	   1.9260000000000000e+06	   1.6468606170761298e+11	   1.5798760601656375e+11	   1.5162642251243817e+11	   4.0120342926238990e+09	   5.2209576725459391e+08	
   3.7040815024284529e+06	   1.6580000000000000e+06	   1.9320000000000000e+06	   1.4261685208611478e+11	   1.4890834415045001e+11	   1.5666557248974588e+11	   6.8959438808047501e+10	   2.7234961864204269e+10	
   4.0040815024284529e+06	   1.6240000000000000e+06	   1.9360000000000000e+06	   1.2730196505680617e+11	   1.2679880576428699e+11	   1.2754962318938962e+11	   2.3669929336723183e+10	   1.8592903588709156e+10	
   4.3040815024284525e+06	   1.5880000000000000e+06	   1.9420000000000000e+06	   1.3666357393618709e+11	   1.3445004185783443e+11	   1.3313872374778693e+11	   1.2472720713548839e+11	   1.5719902914239708e+10	
   4.6040815024284525e+06	   1.5560000000000000e+06	   1.9440000000000000e+06	   1.4690199703322830e+11	   1.4399575071244092e+11	   1.4131738869245444e+11	   1.1163542925595306e+11	   5.8769687595089989e+09	
   4.8314737111725826e+06	   1.5291200000000000e+06	   1.9508800000000000e+06	   9.2339768424031693e+10	   9.2125135240095718e+10	   9.2230735623213287e+10	   9.2490123554254807e+10	   4.7796766159570641e+10	
   4.9232456315093581e+06	   1.5030000000000000e+06	   1.9670000000000000e+06	   8.6087991609245911e+10	   8.7508383346295105e+10	   8.8303841940824966e+10	   8.8906748438194550e+10	   8.6136628496424606e+10	
