   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0584568494416142e+06	   1.8544000000000000e+06	   1.0056000000000000e+06	   1.0613155716092762e+12	   9.3725488927372913e+11	   8.3559399539917065e+11	   7.5395469766344470e+11	   6.8935288821398096e+11	
   1.3584568494416142e+06	   1.8380000000000000e+06	   9.9200000000000000e+05	   1.1087661674773408e+12	   9.7803645679203162e+11	   8.7291607469597681e+11	   7.8742911858399609e+11	   7.1702630771305798e+11	
   1.6584568494416142e+06	   1.8260000000000000e+06	   9.7400000000000000e+05	   1.1810788545123843e+12	   1.0402541984675887e+12	   9.2883344304389050e+11	   8.3860419068598389e+11	   7.6177872846783594e+11	
   1.9554747694688942e+06	   1.7820000000000000e+06	   9.8800000000000000e+05	   5.3282332436227031e+12	   7.5933886811705029e+12	   1.0059389011846807e+13	   8.1462667045742070e+12	   5.7817454774946924e+12	
   2.2536411183021036e+06	   1.7540000000000000e+06	   9.8600000000000000e+05	   6.1215137455081180e+13	   4.9211072379000328e+13	   3.7631762508091320e+13	   3.0423492741299871e+13	   2.5479196798880656e+13	
   2.5536411183021036e+06	   1.7200000000000000e+06	   9.9000000000000000e+05	   1.2806987698551119e+13	   1.2196375516192914e+13	   1.2039106933372662e+13	   1.2014789563367889e+13	   1.2235238429651582e+13	
   2.8536411183021036e+06	   1.6400000000000000e+06	   1.0400000000000000e+06	   5.9673533210178758e+13	   3.7978475309292516e+13	   2.2626085817935008e+13	   1.8285763117231996e+13	   1.3707234024944783e+13	
   3.1536411183021036e+06	   1.6160000000000000e+06	   1.0340000000000000e+06	   3.4772613892077965e+13	   4.1833868145299781e+13	   2.6125417326243074e+13	   2.2806524879958117e+13	   2.3001220013804805e+13	
   3.4536411183021036e+06	   1.5820000000000000e+06	   1.0380000000000000e+06	   2.1284145763370141e+14	   1.0591010720600672e+14	   7.1654838260744203e+13	   5.1514187338760484e+13	   3.5017429820939863e+13	
   3.7536411183021036e+06	   1.5460000000000000e+06	   1.0440000000000000e+06	   1.0711438903859127e+14	   5.2201683743107406e+13	   7.2398535729629594e+13	   9.5696437144266906e+13	   2.3598768170644362e+14	
